row_id,question_group_id,question,original_question,bloom_level,legacy_bloom_level,source_document,source_paragraph,quality_flags,split
pone-row-f372798bf45202eb,pone-question-11f64164e112a039,Can you distinguish aged rums from unaged rums by smell,Can you distinguish aged rums from unaged rums by smell,analyze,analysis,pone.0230442.s002.docx,397,none,train
pone-row-51377f40dc4cad40,pone-question-4d343cd3ba3ef2f9,Can you distinguish pot still rums from column still rums by taste,Can you distinguish pot still rums from column still rums by taste,analyze,analysis,pone.0230442.s002.docx,398,none,train
pone-row-238a0c6323a2acc5,pone-question-d36ed62567e5b742,Inspect the pattern of GPS positions relative to the “known” published value,Inspect the pattern of GPS positions relative to the “known” published value,analyze,analysis,pone.0230442.s002.docx,399,none,train
pone-row-83f49ec31c3d0969,pone-question-3a0eeaabc85d2c14,How does your agency inspect against its expectation for operators,How does your agency inspect against its expectation for operators ,analyze,analysis,pone.0230442.s002.docx,400,none,validation
pone-row-654e1f8732fb77ca,pone-question-e50d8e3b35257fd5,How to inspect and maintain fresh water plumbing systems properly,How to inspect and maintain fresh water plumbing systems properly,analyze,analysis,pone.0230442.s002.docx,401,none,train
pone-row-85cd835e52e50163,pone-question-7da97c30339e9772,Can you analyze the fractures and determine which should be repaired surgically,Can you analyze the fractures and determine which should be repaired surgically,analyze,analysis,pone.0230442.s002.docx,402,none,train
pone-row-14a663efe4a0bb46,pone-question-3f30faf304cdf6ba,Can you please analyze modern contemporary culture and tell me how your work plays a significant part in the remains of our post-modernist culture ?,Can you please analyze modern contemporary culture and tell me how your work plays a significant part in the remains of our post-modernist culture ?,analyze,analysis,pone.0230442.s002.docx,403,none,validation
pone-row-a8bf34572c58218b,pone-question-531558da96a22c51,"How effectively did students analyze course content on race, class, and privilege through autobiographical reflection","How effectively did students analyze course content on race, class, and privilege through autobiographical reflection",analyze,analysis,pone.0230442.s002.docx,404,none,train
pone-row-ff74d1d6576636d6,pone-question-a170537ee2bc2860,How do you analyze a marginally RCT,How do you analyze a marginally RCT ,analyze,analysis,pone.0230442.s002.docx,405,none,train
pone-row-5a9950b8948ffb15,pone-question-c44fe01a0434864a,"Contrast the treatment of ""well known"" trademarks provided by Paris Article and by TRIPS Article","Contrast the treatment of ""well known"" trademarks provided by Paris Article and by TRIPS Article ",analyze,analysis,pone.0230442.s002.docx,406,missing_context,test
pone-row-70804894f987cb55,pone-question-48efa2181ec49be8,Contrast the Valles Marineris on Mars with the Grand Canyon,Contrast the Valles Marineris on Mars with the Grand Canyon,analyze,analysis,pone.0230442.s002.docx,407,none,train
pone-row-0462161b995b490e,pone-question-832aa9286fce30f1,How does Hawaii contrast and compare to Florida?,How does Hawaii contrast and compare to Florida?,analyze,analysis,pone.0230442.s002.docx,408,none,train
pone-row-634e06768ea96cd4,pone-question-71d0dcb3244a12c4,Investigate whether or not the system can be solved for x; y; z,Investigate whether or not the system can be solved for x; y; z ,analyze,analysis,pone.0230442.s002.docx,409,none,train
pone-row-ccf8a3fc3f9e8350,pone-question-b8fa978dc2aa26e8,Investigate (pointwise) convergence and absolute convergence of the given series of functions,Investigate (pointwise) convergence and absolute convergence of the given series of functions,analyze,analysis,pone.0230442.s002.docx,410,none,train
pone-row-51b697ce9a3730c0,pone-question-56af13ed8e2f1149,How would you investigate this patient,How would you investigate this patient,analyze,analysis,pone.0230442.s002.docx,411,none,train
pone-row-7b6b6462730b9b85,pone-question-ad005f928cba76d5,How would you investigate this abnormality,How would you investigate this abnormality,analyze,analysis,pone.0230442.s002.docx,412,none,train
pone-row-f99ada0f1df42729,pone-question-dfd4dd2d81c81733,What can I do to investigate this problem further,What can I do to investigate this problem further,analyze,analysis,pone.0230442.s002.docx,413,none,train
pone-row-010c0f707337f894,pone-question-83f2a3d2c753cd59,how the investigation was undertaken,how the investigation was undertaken,analyze,analysis,pone.0230442.s002.docx,414,none,train
pone-row-8155a7be868bb54b,pone-question-6b804e86ee0fd397,How would you differentiate between heterodox and mainstream,How would you differentiate between heterodox and mainstream,analyze,analysis,pone.0230442.s002.docx,415,none,train
pone-row-56d9b15f5fe75f92,pone-question-12bebf37054347ee,"How do I differentiate between ""deceive"" and ""cheat on""?","How do I differentiate between ""deceive"" and ""cheat on""?",analyze,analysis,pone.0230442.s002.docx,416,none,train
pone-row-85f9957c88f7e999,pone-question-bf02c4d23ef7d3be,Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,Apply and integrate several different strategies to solve a mathematical problem (not according to one formula(,create,synthesis,pone.0230442.s002.docx,467,none,train
pone-row-71ebb25e30087c22,pone-question-fdbbc842d505828c,Can you create new and unusual uses for . . .?,Can you create new and unusual uses for . . .?,create,synthesis,pone.0230442.s002.docx,468,none,train
pone-row-8f64b0f09437c70e,pone-question-f5c95c910fa8fdb0,Can you design a . . . to . . .?,Can you design a . . . to . . .?,create,synthesis,pone.0230442.s002.docx,469,none,train
pone-row-2e782d818d6ae85c,pone-question-190cb2a8e0a56124,Can you develop a proposal which would . . .?,Can you develop a proposal which would . . .?,create,synthesis,pone.0230442.s002.docx,470,none,test
pone-row-39ec0f5823938000,pone-question-1a6f9313a292ba3f,Can you invent another character for the story?,Can you invent another character for the story?,create,synthesis,pone.0230442.s002.docx,471,missing_context,train
pone-row-fbcbd756160310b6,pone-question-c0976d2d6892efc5,Can you see a possible solution to . . .?,Can you see a possible solution to . . .?,create,synthesis,pone.0230442.s002.docx,472,none,validation
pone-row-86ee2a4173dc4c64,pone-question-a91dc14c03ca53cf,Can you write a new recipe for a tasty dish?,Can you write a new recipe for a tasty dish?,create,synthesis,pone.0230442.s002.docx,473,none,validation
pone-row-cebbc897960ab564,pone-question-a9e628b9730691ec,Choose a character. Rewrite a scene from the story from this character's point of view.,Choose a character. Rewrite a scene from the story from this character's point of view.,create,synthesis,pone.0230442.s002.docx,474,missing_context,train
pone-row-60fcea7c91d83dcc,pone-question-c5c8b3c3aca7a9d6,Combine any two sports to develop a new Olympic sport.,Combine any two sports to develop a new Olympic sport.,create,synthesis,pone.0230442.s002.docx,475,none,train
pone-row-6d7110606e32251f,pone-question-255b2d63a017f128,"Combine elements of drama, music, and dance into a stage presentation.","Combine elements of drama, music, and dance into a stage presentation.",create,synthesis,pone.0230442.s002.docx,476,none,validation
pone-row-b02e7142f0274810,pone-question-81472cf5f733d300,Compose a class story.,Compose a class story.,create,synthesis,pone.0230442.s002.docx,477,missing_context,train
pone-row-71735996b1cf4f7c,pone-question-1b747d62be8a9916,Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,Compose a dialogue between Atticus Finch and Tom Robinson when they first met.,create,synthesis,pone.0230442.s002.docx,478,none,train
pone-row-d85bb10f1a7f2da6,pone-question-93e502d44a67054d,Compose a rhythm or put new words to a known melody.,Compose a rhythm or put new words to a known melody.,create,synthesis,pone.0230442.s002.docx,479,none,validation
pone-row-14f3d7edd0987951,pone-question-611731542e2ef58a,Compose a simple rap or rhyme about zoo animals.,Compose a simple rap or rhyme about zoo animals.,create,synthesis,pone.0230442.s002.docx,480,none,train
pone-row-60b489a191106746,pone-question-04db4e90cd4a6745,Compose music for a frog play.,Compose music for a frog play.,create,synthesis,pone.0230442.s002.docx,481,none,train
pone-row-21806da0ded903ca,pone-question-1330d4fe31c4dcf0,Compose a complete C program that reads text strings from a text file into a suitable data,Compose a complete C program that reads text strings from a text file into a suitable data,create,synthesis,pone.0230442.s002.docx,482,missing_context,validation
pone-row-c87f0f70612ddae9,pone-question-66fc99970b496db8,Compose a device that would assist an athlete in their training.,Compose a device that would assist an athlete in their training.,create,synthesis,pone.0230442.s002.docx,483,none,train
pone-row-79b5c812814a1ab0,pone-question-c175047a7b05f1ca,Compose an original work which incorporates five common materials in sculpture.,Compose an original work which incorporates five common materials in sculpture.,create,synthesis,pone.0230442.s002.docx,484,none,train
pone-row-c83e806fc7fdce0c,pone-question-4e1c5c94cf059247,Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,Compose your own note-taking design that incorporates all theadvantages of the Cornell Method.,create,synthesis,pone.0230442.s002.docx,485,none,train
pone-row-2b67ab3212645854,pone-question-c0008073df5a8811,Create a chart that compares things that use electricity and things that do NOT use electricity.,Create a chart that compares things that use electricity and things that do NOT use electricity.,create,synthesis,pone.0230442.s002.docx,486,none,train
pone-row-aa081336ecc7777b,pone-question-31e33a716f28e75a,Create a new product. Give it a name and plan a marketing campaign.,Create a new product. Give it a name and plan a marketing campaign.,create,synthesis,pone.0230442.s002.docx,487,none,train
pone-row-a56ea54eb08983b5,pone-question-c587475d552aeb23,"Create a new song for the opening line of ""Mary had a little lamb"".","Create a new song for the opening line of ""Mary had a little lamb"".",create,synthesis,pone.0230442.s002.docx,488,none,train
pone-row-60fc8b3a183e148f,pone-question-6059f20e8d972412,Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,Create a set of guidelines to determine the points of a plant susceptible to localized corrosion.,create,synthesis,pone.0230442.s002.docx,489,none,train
